year,exporter,importer,product,value,quantity,exporter_name,ISO3_exp,importer_name,ISO3_imp,exporter_continent,importer_continent
2021,51,643,220429,6.72,        4.346,Armenia,ARM,Russian Federation,RUS,Asia,Europe
2021,51,724,220421,0.04,        0.049,Armenia,ARM,Spain,ESP,Asia,Europe
2021,51,752,220421,23.176,        3.852,Armenia,ARM,Sweden,SWE,Asia,Europe
2021,51,757,220410,0.004,        0.009,Armenia,ARM,Switzerland,CHE,Asia,Europe
2021,51,757,220421,18.364,        2.769,Armenia,ARM,Switzerland,CHE,Asia,Europe
2021,51,757,220429,504.082,       88.519,Armenia,ARM,Switzerland,CHE,Asia,Europe
2021,51,784,220421,17.737,       11.466,Armenia,ARM,United Arab Emirates,ARE,Asia,Asia
2021,51,795,220410,11.802,        6.322,Armenia,ARM,Turkmenistan,TKM,Asia,Asia
2021,51,795,220421,22.546,       11.495,Armenia,ARM,Turkmenistan,TKM,Asia,Asia
2021,51,800,220421,0.028,        0.020,Armenia,ARM,Uganda,UGA,Asia,Africa
2021,51,804,220410,2.729,        1.137,Armenia,ARM,Ukraine,UKR,Asia,Europe
2021,51,804,220421,677.315,      652.152,Armenia,ARM,Ukraine,UKR,Asia,Europe
2021,51,804,220422,1.522,        2.031,Armenia,ARM,Ukraine,UKR,Asia,Europe
2021,51,804,220429,1.22,        1.520,Armenia,ARM,Ukraine,UKR,Asia,Europe
2021,51,826,220410,4.848,        0.776,Armenia,ARM,United Kingdom,GBR,Asia,Europe
2021,51,826,220421,90.251,       31.687,Armenia,ARM,United Kingdom,GBR,Asia,Europe
2021,51,842,220410,189.044,       49.131,Armenia,ARM,USA,USA,Asia,North America
2021,51,842,220421,1777.443,      449.814,Armenia,ARM,USA,USA,Asia,North America
2021,51,842,220429,67.417,        9.072,Armenia,ARM,USA,USA,Asia,North America
2021,51,860,220421,0.002,        0.003,Armenia,ARM,Uzbekistan,UZB,Asia,Asia
2021,56,8,220421,2.331,        0.166,Belgium,BEL,Albania,ALB,Europe,Europe
2021,56,12,220421,4.755,        0.225,Belgium,BEL,Algeria,DZA,Europe,Africa
2021,56,24,220410,3.119,        0.675,Belgium,BEL,Angola,AGO,Europe,Africa
2021,56,24,220421,13.823,        1.068,Belgium,BEL,Angola,AGO,Europe,Africa
2021,56,24,220429,5.982,       18.691,Belgium,BEL,Angola,AGO,Europe,Africa
2021,56,31,220410,19.597,        2.153,Belgium,BEL,Azerbaijan,AZE,Europe,Asia
2021,56,31,220421,315.868,       16.318,Belgium,BEL,Azerbaijan,AZE,Europe,Asia
2021,56,31,220422,0.116,        0.022,Belgium,BEL,Azerbaijan,AZE,Europe,Asia
2021,56,32,220410,0.639,        0.135,Belgium,BEL,Argentina,ARG,Europe,South America
2021,56,36,220410,63.153,        6.149,Belgium,BEL,Australia,AUS,Europe,Oceania
2021,56,36,220421,29.6,        6.548,Belgium,BEL,Australia,AUS,Europe,Oceania
2021,56,40,220410,33.505,        2.678,Belgium,BEL,Austria,AUT,Europe,Europe
2021,56,40,220421,170.191,       14.405,Belgium,BEL,Austria,AUT,Europe,Europe
2021,56,51,220410,36.275,        2.301,Belgium,BEL,Armenia,ARM,Europe,Asia
2021,56,51,220421,94.712,        7.555,Belgium,BEL,Armenia,ARM,Europe,Asia
2021,56,51,220429,0.184,        0.022,Belgium,BEL,Armenia,ARM,Europe,Asia
2021,56,72,220410,0.064,        0.001,Belgium,BEL,Botswana,BWA,Europe,Africa
2021,56,72,220421,0.549,        0.066,Belgium,BEL,Botswana,BWA,Europe,Africa
2021,56,72,220429,0.064,        0.001,Belgium,BEL,Botswana,BWA,Europe,Africa
2021,56,76,220410,22.106,        5.247,Belgium,BEL,Brazil,BRA,Europe,South America
2021,56,76,220421,23.854,        5.090,Belgium,BEL,Brazil,BRA,Europe,South America
2021,56,100,220410,6.56,        0.053,Belgium,BEL,Bulgaria,BGR,Europe,Europe
2021,56,100,220421,139.826,       17.777,Belgium,BEL,Bulgaria,BGR,Europe,Europe
2021,56,108,220410,278.714,       59.772,Belgium,BEL,Burundi,BDI,Europe,Africa
2021,56,108,220421,43.303,       18.722,Belgium,BEL,Burundi,BDI,Europe,Africa
2021,56,108,220422,0.276,        0.032,Belgium,BEL,Burundi,BDI,Europe,Africa
2021,56,108,220429,38.423,       26.514,Belgium,BEL,Burundi,BDI,Europe,Africa
2021,56,120,220410,117.502,        4.737,Belgium,BEL,Cameroon,CMR,Europe,Africa
2021,56,120,220421,1249.03,      109.579,Belgium,BEL,Cameroon,CMR,Europe,Africa
2021,56,120,220429,70.036,        6.916,Belgium,BEL,Cameroon,CMR,Europe,Africa
2021,56,124,220410,50.302,        3.385,Belgium,BEL,Canada,CAN,Europe,North America
2021,56,124,220421,1269.697,      223.683,Belgium,BEL,Canada,CAN,Europe,North America
2021,56,124,220429,33.764,       10.147,Belgium,BEL,Canada,CAN,Europe,North America
2021,56,140,220410,61.256,        0.654,Belgium,BEL,Central African Rep.,CAF,Europe,Africa
2021,56,140,220421,9.82,        1.063,Belgium,BEL,Central African Rep.,CAF,Europe,Africa
2021,56,140,220422,0.725,        0.086,Belgium,BEL,Central African Rep.,CAF,Europe,Africa
2021,56,140,220429,0.146,        0.006,Belgium,BEL,Central African Rep.,CAF,Europe,Africa
2021,56,144,220410,12.477,        0.450,Belgium,BEL,Sri Lanka,LKA,Europe,Asia
2021,56,144,220421,30.845,        1.431,Belgium,BEL,Sri Lanka,LKA,Europe,Asia
2021,56,152,220410,0.283,        0.010,Belgium,BEL,Chile,CHL,Europe,South America
2021,56,152,220429,0.268,        0.001,Belgium,BEL,Chile,CHL,Europe,South America
2021,56,156,220421,89.543,       11.406,Belgium,BEL,China,CHN,Europe,Asia
2021,56,170,220410,481.156,      130.716,Belgium,BEL,Colombia,COL,Europe,South America
2021,56,170,220421,67.325,        9.600,Belgium,BEL,Colombia,COL,Europe,South America
2021,56,178,220410,136.21,        4.374,Belgium,BEL,Congo,COG,Europe,Africa
2021,56,178,220421,20.952,        9.615,Belgium,BEL,Congo,COG,Europe,Africa
2021,56,178,220429,0.443,        0.066,Belgium,BEL,Congo,COG,Europe,Africa
2021,56,180,220410,1416.276,       55.342,Belgium,BEL,Dem. Rep. of the Congo,COD,Europe,Africa
2021,56,180,220421,469.449,       83.258,Belgium,BEL,Dem. Rep. of the Congo,COD,Europe,Africa
2021,56,180,220422,1.118,        0.822,Belgium,BEL,Dem. Rep. of the Congo,COD,Europe,Africa
2021,56,180,220429,35.89,        3.693,Belgium,BEL,Dem. Rep. of the Congo,COD,Europe,Africa
2021,56,188,220410,3.663,        1.238,Belgium,BEL,Costa Rica,CRI,Europe,North America
2021,56,188,220421,56.896,       24.290,Belgium,BEL,Costa Rica,CRI,Europe,North America
2021,56,191,220410,0.75,        0.180,Belgium,BEL,Croatia,HRV,Europe,Europe
2021,56,191,220421,30.87,        9.811,Belgium,BEL,Croatia,HRV,Europe,Europe
2021,56,191,220429,0.869,        0.403,Belgium,BEL,Croatia,HRV,Europe,Europe
2021,56,196,220410,171.034,       44.765,Belgium,BEL,Cyprus,CYP,Europe,Asia
2021,56,196,220421,152.536,       23.044,Belgium,BEL,Cyprus,CYP,Europe,Asia
2021,56,203,220410,14.043,        3.493,Belgium,BEL,Czechia,CZE,Europe,Europe
2021,56,203,220421,219.706,       22.500,Belgium,BEL,Czechia,CZE,Europe,Europe
2021,56,203,220429,3.786,        0.533,Belgium,BEL,Czechia,CZE,Europe,Europe
2021,56,204,220410,6.199,        8.449,Belgium,BEL,Benin,BEN,Europe,Africa
2021,56,204,220421,0.401,        0.269,Belgium,BEL,Benin,BEN,Europe,Africa
2021,56,204,220422,0.193,        0.201,Belgium,BEL,Benin,BEN,Europe,Africa
2021,56,204,220429,0.466,        0.010,Belgium,BEL,Benin,BEN,Europe,Africa
2021,56,208,220410,838.496,       19.612,Belgium,BEL,Denmark,DNK,Europe,Europe
2021,56,208,220421,6610.633,      729.742,Belgium,BEL,Denmark,DNK,Europe,Europe
2021,56,208,220422,33.67,       10.589,Belgium,BEL,Denmark,DNK,Europe,Europe
2021,56,208,220429,60.4,       66.707,Belgium,BEL,Denmark,DNK,Europe,Europe
2021,56,214,220410,14.233,        0.997,Belgium,BEL,Dominican Rep.,DOM,Europe,North America
2021,56,214,220421,8.583,        2.729,Belgium,BEL,Dominican Rep.,DOM,Europe,North America
2021,56,218,220421,5.183,        0.579,Belgium,BEL,Ecuador,ECU,Europe,South America
2021,56,226,220410,0.841,        0.529,Belgium,BEL,Equatorial Guinea,GNQ,Europe,Africa
2021,56,226,220421,0.123,        0.108,Belgium,BEL,Equatorial Guinea,GNQ,Europe,Africa
2021,56,231,220410,18.283,        0.481,Belgium,BEL,Ethiopia,ETH,Europe,Africa
2021,56,231,220421,27.47,        0.957,Belgium,BEL,Ethiopia,ETH,Europe,Africa
2021,56,231,220429,14.828,        2.191,Belgium,BEL,Ethiopia,ETH,Europe,Africa
2021,56,233,220421,18.427,        4.296,Belgium,BEL,Estonia,EST,Europe,Europe
2021,56,233,220429,0.004,        0.001,Belgium,BEL,Estonia,EST,Europe,Europe
2021,56,246,220410,43.339,       12.239,Belgium,BEL,Finland,FIN,Europe,Europe
2021,56,246,220421,187.48,       34.908,Belgium,BEL,Finland,FIN,Europe,Europe
2021,56,246,220422,37.734,        4.107,Belgium,BEL,Finland,FIN,Europe,Europe
2021,56,246,220429,252.788,      286.685,Belgium,BEL,Finland,FIN,Europe,Europe
2021,56,251,220410,1163.887,       80.242,Belgium,BEL,France,FRA,Europe,Europe
2021,56,251,220421,16397.552,      742.193,Belgium,BEL,France,FRA,Europe,Europe
2021,56,251,220422,121.91,        3.795,Belgium,BEL,France,FRA,Europe,Europe
2021,56,251,220429,7620.399,     5591.008,Belgium,BEL,France,FRA,Europe,Europe
2021,56,262,220421,0.157,        0.008,Belgium,BEL,Djibouti,DJI,Europe,Africa
2021,56,266,220410,22.812,        3.249,Belgium,BEL,Gabon,GAB,Europe,Africa
2021,56,266,220421,5.06,        0.237,Belgium,BEL,Gabon,GAB,Europe,Africa
2021,56,268,220410,4.86,        0.022,Belgium,BEL,Georgia,GEO,Europe,Asia
2021,56,268,220421,44.561,        1.400,Belgium,BEL,Georgia,GEO,Europe,Asia
2021,56,270,220410,6.864,        1.062,Belgium,BEL,Gambia,GMB,Europe,Africa
2021,56,270,220421,43.371,        9.668,Belgium,BEL,Gambia,GMB,Europe,Africa
2021,56,270,220422,0.821,        0.360,Belgium,BEL,Gambia,GMB,Europe,Africa
2021,56,270,220429,0.181,        0.070,Belgium,BEL,Gambia,GMB,Europe,Africa
2021,56,276,220410,257.739,       15.409,Belgium,BEL,Germany,DEU,Europe,Europe
2021,56,276,220421,842.532,      249.438,Belgium,BEL,Germany,DEU,Europe,Europe
2021,56,276,220422,34.86,        3.823,Belgium,BEL,Germany,DEU,Europe,Europe
2021,56,276,220429,17.06,        3.325,Belgium,BEL,Germany,DEU,Europe,Europe
2021,56,288,220410,1104.873,       45.580,Belgium,BEL,Ghana,GHA,Europe,Africa
2021,56,288,220421,187.393,       19.727,Belgium,BEL,Ghana,GHA,Europe,Africa
2021,56,288,220429,1.482,        0.251,Belgium,BEL,Ghana,GHA,Europe,Africa
2021,56,300,220410,144.102,      118.377,Belgium,BEL,Greece,GRC,Europe,Europe
2021,56,300,220421,560.034,      104.417,Belgium,BEL,Greece,GRC,Europe,Europe
2021,56,320,220410,140.808,       53.735,Belgium,BEL,Guatemala,GTM,Europe,North America
2021,56,320,220421,85.555,       36.138,Belgium,BEL,Guatemala,GTM,Europe,North America
2021,56,324,220410,7.462,        0.126,Belgium,BEL,Guinea,GIN,Europe,Africa
2021,56,324,220421,1.111,        0.253,Belgium,BEL,Guinea,GIN,Europe,Africa
2021,56,332,220410,6.011,        2.835,Belgium,BEL,Haiti,HTI,Europe,North America
2021,56,332,220421,2.678,        0.348,Belgium,BEL,Haiti,HTI,Europe,North America
2021,56,332,220429,0.005,        0.004,Belgium,BEL,Haiti,HTI,Europe,North America
2021,56,348,220410,34.687,        2.752,Belgium,BEL,Hungary,HUN,Europe,Europe
2021,56,348,220421,102.287,       29.461,Belgium,BEL,Hungary,HUN,Europe,Europe
2021,56,352,220410,7.297,        0.368,Belgium,BEL,Iceland,ISL,Europe,Europe
2021,56,352,220421,49.771,        4.275,Belgium,BEL,Iceland,ISL,Europe,Europe
2021,56,352,220429,1.526,        0.019,Belgium,BEL,Iceland,ISL,Europe,Europe
2021,56,360,220410,10.36,        0.320,Belgium,BEL,Indonesia,IDN,Europe,Asia
2021,56,360,220421,26.267,        1.458,Belgium,BEL,Indonesia,IDN,Europe,Asia
2021,56,372,220410,20.23,        4.979,Belgium,BEL,Ireland,IRL,Europe,Europe
2021,56,372,220421,1137.989,      264.392,Belgium,BEL,Ireland,IRL,Europe,Europe
2021,56,372,220422,20.215,        1.020,Belgium,BEL,Ireland,IRL,Europe,Europe
2021,56,372,220429,73.563,        2.626,Belgium,BEL,Ireland,IRL,Europe,Europe
2021,56,376,220421,190.366,    15664.080,Belgium,BEL,Israel,ISR,Europe,Asia
2021,56,376,220429,1.0,        3.000,Belgium,BEL,Israel,ISR,Europe,Asia
2021,56,380,220410,1378.098,       56.199,Belgium,BEL,Italy,ITA,Europe,Europe
2021,56,380,220421,1230.904,      108.982,Belgium,BEL,Italy,ITA,Europe,Europe
2021,56,380,220422,1.914,        5.892,Belgium,BEL,Italy,ITA,Europe,Europe
2021,56,380,220429,532.171,     1080.114,Belgium,BEL,Italy,ITA,Europe,Europe
2021,56,384,220410,82.398,        2.061,Belgium,BEL,Côte d'Ivoire,CIV,Europe,Africa
2021,56,384,220421,13.498,        5.808,Belgium,BEL,Côte d'Ivoire,CIV,Europe,Africa
2021,56,384,220429,1.376,        0.523,Belgium,BEL,Côte d'Ivoire,CIV,Europe,Africa
2021,56,392,220410,265.74,       13.922,Belgium,BEL,Japan,JPN,Europe,Asia
2021,56,392,220421,1369.398,      105.533,Belgium,BEL,Japan,JPN,Europe,Asia
2021,56,392,220422,10.11,        0.041,Belgium,BEL,Japan,JPN,Europe,Asia
2021,56,392,220429,52.055,        0.579,Belgium,BEL,Japan,JPN,Europe,Asia
2021,56,398,220410,10.512,        1.300,Belgium,BEL,Kazakhstan,KAZ,Europe,Asia
2021,56,398,220421,41.111,        7.126,Belgium,BEL,Kazakhstan,KAZ,Europe,Asia
2021,56,404,220410,98.676,       22.109,Belgium,BEL,Kenya,KEN,Europe,Africa
2021,56,404,220421,593.63,       59.376,Belgium,BEL,Kenya,KEN,Europe,Africa
2021,56,404,220429,5.29,        1.182,Belgium,BEL,Kenya,KEN,Europe,Africa
2021,56,410,220410,1.042,        0.025,Belgium,BEL,Rep. of Korea,KOR,Europe,Asia
2021,56,410,220421,41.319,        0.830,Belgium,BEL,Rep. of Korea,KOR,Europe,Asia
2021,56,410,220429,37.549,        0.683,Belgium,BEL,Rep. of Korea,KOR,Europe,Asia
2021,56,414,220410,58.174,       30.060,Belgium,BEL,Kuwait,KWT,Europe,Asia
2021,56,417,220410,4.195,        0.450,Belgium,BEL,Kyrgyzstan,KGZ,Europe,Asia
2021,56,417,220421,2.394,        0.402,Belgium,BEL,Kyrgyzstan,KGZ,Europe,Asia
2021,56,417,220429,0.046,        0.009,Belgium,BEL,Kyrgyzstan,KGZ,Europe,Asia
2021,56,418,220421,0.502,        0.036,Belgium,BEL,Lao People's Dem. Rep.,LAO,Europe,Asia
2021,56,422,220410,5.729,        4.101,Belgium,BEL,Lebanon,LBN,Europe,Asia
2021,56,422,220421,6.597,        0.716,Belgium,BEL,Lebanon,LBN,Europe,Asia
2021,56,422,220429,0.165,        0.027,Belgium,BEL,Lebanon,LBN,Europe,Asia
2021,56,428,220410,147.606,        5.165,Belgium,BEL,Latvia,LVA,Europe,Europe
2021,56,428,220421,504.823,       96.507,Belgium,BEL,Latvia,LVA,Europe,Europe
2021,56,428,220422,5.242,        3.617,Belgium,BEL,Latvia,LVA,Europe,Europe
2021,56,428,220429,0.287,        0.047,Belgium,BEL,Latvia,LVA,Europe,Europe
2021,56,430,220410,1.429,        0.152,Belgium,BEL,Liberia,LBR,Europe,Africa
2021,56,430,220429,0.007,        0.002,Belgium,BEL,Liberia,LBR,Europe,Africa
2021,56,440,220410,2.76,        0.413,Belgium,BEL,Lithuania,LTU,Europe,Europe
2021,56,440,220421,469.25,       83.117,Belgium,BEL,Lithuania,LTU,Europe,Europe
2021,56,440,220422,18.388,       12.742,Belgium,BEL,Lithuania,LTU,Europe,Europe
2021,56,442,220410,4723.757,      843.259,Belgium,BEL,Luxembourg,LUX,Europe,Europe
2021,56,442,220421,12313.787,     2891.714,Belgium,BEL,Luxembourg,LUX,Europe,Europe
2021,56,442,220422,531.024,      382.391,Belgium,BEL,Luxembourg,LUX,Europe,Europe
2021,56,442,220429,281.112,      264.393,Belgium,BEL,Luxembourg,LUX,Europe,Europe
2021,56,450,220410,13.945,        0.636,Belgium,BEL,Madagascar,MDG,Europe,Africa
2021,56,450,220421,3.841,        0.158,Belgium,BEL,Madagascar,MDG,Europe,Africa
2021,56,458,220410,2.611,        0.254,Belgium,BEL,Malaysia,MYS,Europe,Asia
2021,56,458,220421,956.953,      251.470,Belgium,BEL,Malaysia,MYS,Europe,Asia
2021,56,466,220410,0.585,        0.027,Belgium,BEL,Mali,MLI,Europe,Africa
2021,56,466,220421,17.762,        0.236,Belgium,BEL,Mali,MLI,Europe,Africa
2021,56,466,220422,1.655,        0.154,Belgium,BEL,Mali,MLI,Europe,Africa
2021,56,466,220429,0.06,        0.017,Belgium,BEL,Mali,MLI,Europe,Africa
2021,56,496,220410,30.507,       10.828,Belgium,BEL,Mongolia,MNG,Europe,Asia
2021,56,498,220410,74.439,        8.267,Belgium,BEL,Rep. of Moldova,MDA,Europe,Europe
2021,56,498,220421,1.087,        0.012,Belgium,BEL,Rep. of Moldova,MDA,Europe,Europe
2021,56,499,220421,11.417,        1.472,Belgium,BEL,Montenegro,MNE,Europe,Europe
2021,56,504,220410,32.378,        6.575,Belgium,BEL,Morocco,MAR,Europe,Africa
2021,56,504,220421,7.627,        0.486,Belgium,BEL,Morocco,MAR,Europe,Africa
2021,56,512,220410,21.925,       15.323,Belgium,BEL,Oman,OMN,Europe,Asia
2021,56,512,220421,1.111,        0.568,Belgium,BEL,Oman,OMN,Europe,Asia
2021,56,528,220410,14198.397,     2477.144,Belgium,BEL,Netherlands,NLD,Europe,Europe
2021,56,528,220421,38294.337,    10084.754,Belgium,BEL,Netherlands,NLD,Europe,Europe
2021,56,528,220422,405.905,      281.207,Belgium,BEL,Netherlands,NLD,Europe,Europe
2021,56,528,220429,289.66,      398.002,Belgium,BEL,Netherlands,NLD,Europe,Europe
2021,56,540,220410,10.973,        0.302,Belgium,BEL,New Caledonia,NCL,Europe,Oceania
2021,56,540,220421,31.472,        9.796,Belgium,BEL,New Caledonia,NCL,Europe,Oceania
2021,56,540,220422,3.581,        1.656,Belgium,BEL,New Caledonia,NCL,Europe,Oceania
2021,56,554,220410,84.24,        3.258,Belgium,BEL,New Zealand,NZL,Europe,Oceania
2021,56,554,220421,5.159,        1.222,Belgium,BEL,New Zealand,NZL,Europe,Oceania
2021,56,562,220410,14.298,        0.517,Belgium,BEL,Niger,NER,Europe,Africa
2021,56,562,220421,3.419,        0.787,Belgium,BEL,Niger,NER,Europe,Africa
2021,56,566,220410,26.374,       14.001,Belgium,BEL,Nigeria,NGA,Europe,Africa
2021,56,566,220421,78.77,       33.350,Belgium,BEL,Nigeria,NGA,Europe,Africa
2021,56,566,220422,2.129,        4.100,Belgium,BEL,Nigeria,NGA,Europe,Africa
2021,56,566,220429,8.474,        3.375,Belgium,BEL,Nigeria,NGA,Europe,Africa
2021,56,579,220410,1.92,        0.357,Belgium,BEL,Norway,NOR,Europe,Europe
2021,56,579,220421,214.255,       42.416,Belgium,BEL,Norway,NOR,Europe,Europe
2021,56,579,220422,164.302,       71.628,Belgium,BEL,Norway,NOR,Europe,Europe
2021,56,586,220410,0.933,        0.176,Belgium,BEL,Pakistan,PAK,Europe,Asia
2021,56,586,220421,41.585,        2.835,Belgium,BEL,Pakistan,PAK,Europe,Asia
2021,56,586,220422,0.835,        0.054,Belgium,BEL,Pakistan,PAK,Europe,Asia
2021,56,586,220429,3.797,        0.382,Belgium,BEL,Pakistan,PAK,Europe,Asia
2021,56,600,220410,127.691,        2.880,Belgium,BEL,Paraguay,PRY,Europe,South America
2021,56,600,220421,121.337,        3.112,Belgium,BEL,Paraguay,PRY,Europe,South America
2021,56,604,220410,9.861,        2.095,Belgium,BEL,Peru,PER,Europe,South America
2021,56,604,220421,7.014,        0.425,Belgium,BEL,Peru,PER,Europe,South America
2021,56,604,220429,0.328,        0.003,Belgium,BEL,Peru,PER,Europe,South America
2021,56,608,220410,1.164,        0.154,Belgium,BEL,Philippines,PHL,Europe,Asia
2021,56,608,220422,0.931,        0.011,Belgium,BEL,Philippines,PHL,Europe,Asia
2021,56,616,220410,408.247,       28.869,Belgium,BEL,Poland,POL,Europe,Europe
2021,56,616,220421,786.976,      159.002,Belgium,BEL,Poland,POL,Europe,Europe
2021,56,616,220429,15.199,        1.330,Belgium,BEL,Poland,POL,Europe,Europe
2021,56,620,220410,14.407,        2.147,Belgium,BEL,Portugal,PRT,Europe,Europe
2021,56,620,220421,468.993,       14.681,Belgium,BEL,Portugal,PRT,Europe,Europe
2021,56,620,220429,0.199,        0.001,Belgium,BEL,Portugal,PRT,Europe,Europe
2021,56,634,220410,38.035,        1.237,Belgium,BEL,Qatar,QAT,Europe,Asia
2021,56,642,220410,377.652,       16.483,Belgium,BEL,Romania,ROU,Europe,Europe
2021,56,642,220421,663.123,      160.517,Belgium,BEL,Romania,ROU,Europe,Europe
2021,56,642,220429,0.232,        0.041,Belgium,BEL,Romania,ROU,Europe,Europe
2021,56,643,220410,14.942,        1.701,Belgium,BEL,Russian Federation,RUS,Europe,Europe
2021,56,643,220421,18.887,        0.809,Belgium,BEL,Russian Federation,RUS,Europe,Europe
2021,56,643,220422,0.067,        0.014,Belgium,BEL,Russian Federation,RUS,Europe,Europe
2021,56,646,220410,67.25,        6.424,Belgium,BEL,Rwanda,RWA,Europe,Africa
2021,56,646,220421,81.493,       18.178,Belgium,BEL,Rwanda,RWA,Europe,Africa
2021,56,646,220422,2.025,        1.109,Belgium,BEL,Rwanda,RWA,Europe,Africa
2021,56,646,220429,15.139,        0.456,Belgium,BEL,Rwanda,RWA,Europe,Africa
2021,56,682,220410,26.955,        5.545,Belgium,BEL,Saudi Arabia,SAU,Europe,Asia
2021,56,686,220410,27.38,        3.355,Belgium,BEL,Senegal,SEN,Europe,Africa
2021,56,686,220421,91.247,       23.244,Belgium,BEL,Senegal,SEN,Europe,Africa
2021,56,686,220429,0.237,        0.150,Belgium,BEL,Senegal,SEN,Europe,Africa
2021,56,688,220410,16.823,        1.748,Belgium,BEL,Serbia,SRB,Europe,Europe
2021,56,688,220421,225.545,      102.884,Belgium,BEL,Serbia,SRB,Europe,Europe
2021,56,694,220410,6.96,        0.418,Belgium,BEL,Sierra Leone,SLE,Europe,Africa
2021,56,694,220421,2.14,        0.556,Belgium,BEL,Sierra Leone,SLE,Europe,Africa
2021,56,699,220421,125.31,       24.270,Belgium,BEL,India,IND,Europe,Asia
2021,56,703,220410,5.873,        0.037,Belgium,BEL,Slovakia,SVK,Europe,Europe
